student_id,course_id,timestamp,activity_type,duration_minutes,video_id,completion_pct,score
CR-1095,COURSE-010,01/06/2025 11:57 AM,forum_post,1.7,,,
CR-1095,COURSE-007,01/06/2025 03:07 PM,video_watch,14.4,VID-046,0.8,
CR-1095,COURSE-008,09/14/2024 09:17 PM,assignment_submit,23.8,,,
CR-1095,COURSE-004,04/09/2025 06:08 PM,quiz_attempt,5.6,,,59.5
CR-1095,COURSE-009,11/13/2024 11:37 AM,video_watch,,VID-043,0.8,
CR-1095,COURSE-003,10/06/2024 03:36 PM,video_watch,15.0,VID-036,0.83,
CR-1095,COURSE-009,01/28/2025 12:43 PM,quiz_attempt,6.8,,,73.7
CR-1095,COURSE-007,04/24/2025 08:42 PM,forum_post,1.1,,,
CR-1095,COURSE-003,03/20/2025 11:11 AM,assignment_submit,33.4,,,
CR-1095,COURSE-010,12/12/2024 12:57 PM,forum_post,12.3,,,
CR-1095,COURSE-006,11/11/2024 04:45 PM,video_watch,22.2,VID-047,0.61,
CR-1095,COURSE-008,01/07/2025 02:23 PM,video_watch,28.3,VID-039,0.66,
CR-1095,COURSE-005,09/27/2024 09:14 PM,video_watch,60.8,VID-017,0.61,
CR-1095,COURSE-007,01/08/2025 10:19 PM,video_watch,67.3,VID-016,0.87,
CR-1095,COURSE-001,11/30/2024 05:40 PM,video_watch,0.6,VID-002,0.69,
CR-1095,COURSE-005,11/25/2024 06:15 PM,reading,8.7,,,
CR-1095,COURSE-003,10/03/2024 08:04 AM,video_watch,25.9,VID-047,0.51,
CR-1095,COURSE-010,03/19/2025 09:47 PM,video_watch,29.5,VID-045,0.54,
CR-1095,COURSE-001,04/18/2025 05:03 PM,assignment_submit,19.2,,,
CR-1095,COURSE-008,10/16/2024 06:08 PM,reading,2.7,,,
CR-1095,COURSE-002,01/21/2025 04:41 PM,forum_post,5.8,,,
CR-1095,COURSE-005,01/28/2025 09:21 AM,assignment_submit,49.3,,,
CR-1095,COURSE-007,04/10/2025 01:12 PM,quiz_attempt,56.4,,,91.1
CR-1095,COURSE-007,03/26/2025 04:37 PM,video_watch,8.8,VID-001,0.53,
CR-1095,COURSE-006,09/13/2024 04:04 PM,assignment_submit,43.4,,,
CR-1095,COURSE-006,12/10/2024 07:56 PM,video_watch,44.2,VID-029,0.7,
CR-1095,COURSE-006,04/14/2025 12:18 PM,assignment_submit,36.2,,,
CR-1095,COURSE-006,11/10/2024 07:58 PM,reading,11.2,,,
CR-1095,COURSE-005,10/05/2024 11:52 AM,video_watch,17.4,VID-020,0.49,
CR-1095,COURSE-003,02/02/2025 09:11 AM,assignment_submit,5.4,,,
CR-1095,COURSE-001,03/16/2025 11:57 AM,reading,12.2,,,
CR-1095,COURSE-007,01/04/2025 08:29 PM,quiz_attempt,22.5,,,81.4
CR-1095,COURSE-010,12/18/2024 03:20 PM,reading,15.8,,,
CR-1095,COURSE-001,04/23/2025 05:21 PM,reading,25.9,,,
CR-1095,COURSE-001,12/31/2024 01:32 PM,video_watch,0.9,VID-012,0.71,
CR-1095,COURSE-003,09/16/2024 11:41 AM,video_watch,10.5,VID-015,0.42,
CR-1095,COURSE-001,10/08/2024 11:14 AM,video_watch,6.6,VID-018,0.61,
CR-1095,COURSE-006,09/09/2024 12:10 PM,quiz_attempt,13.5,,,53.6
CR-1095,COURSE-010,02/05/2025 08:34 AM,reading,6.6,,,
CR-1095,COURSE-005,09/21/2024 07:35 PM,video_watch,20.9,VID-030,0.85,
CR-1095,COURSE-009,09/15/2024 07:36 PM,quiz_attempt,40.8,,,86.4
CR-1095,COURSE-002,03/14/2025 10:17 PM,forum_post,,,,
CR-1095,COURSE-010,10/30/2024 11:05 AM,forum_post,27.1,,,
CR-1095,COURSE-005,12/25/2024 08:49 AM,assignment_submit,43.0,,,
CR-1095,COURSE-010,01/31/2025 08:17 AM,video_watch,39.8,VID-007,0.65,
CR-1095,COURSE-010,11/03/2024 10:24 PM,video_watch,6.2,VID-008,0.39,
CR-1095,COURSE-008,01/01/2025 09:45 AM,assignment_submit,,,,
CR-1095,COURSE-006,12/28/2024 09:41 AM,quiz_attempt,26.7,,,67.8
CR-1095,COURSE-007,03/17/2025 05:29 PM,reading,31.9,,,
CR-1095,COURSE-004,04/16/2025 06:33 PM,video_watch,,VID-044,0.57,
CR-1095,COURSE-001,12/11/2024 09:55 PM,quiz_attempt,42.9,,,62.3
CR-1095,COURSE-004,09/14/2024 09:55 AM,forum_post,8.0,,,
CR-1095,COURSE-004,03/24/2025 08:27 AM,video_watch,0.2,VID-017,0.6,
CR-1095,COURSE-004,12/16/2024 12:08 PM,assignment_submit,32.7,,,
CR-1095,COURSE-001,09/16/2024 04:02 PM,video_watch,22.5,VID-032,0.55,
CR-1095,COURSE-002,10/14/2024 09:59 AM,quiz_attempt,4.2,,,59.6
CR-1095,COURSE-003,10/02/2024 12:41 PM,video_watch,7.0,VID-012,0.7,
CR-1095,COURSE-004,04/04/2025 12:45 PM,reading,114.6,,,
CR-1095,COURSE-010,02/07/2025 03:03 PM,video_watch,2.1,VID-047,0.71,
CR-1095,COURSE-009,03/31/2025 05:18 PM,reading,53.6,,,
CR-1095,COURSE-007,04/07/2025 08:05 AM,assignment_submit,14.1,,,
CR-1095,COURSE-002,11/19/2024 06:33 PM,forum_post,2.2,,,
CR-1095,COURSE-008,01/17/2025 03:50 PM,quiz_attempt,21.7,,,80.4
CR-1095,COURSE-010,09/28/2024 11:13 AM,video_watch,38.9,VID-037,0.86,
CR-1096,COURSE-003,12/25/2024 09:02 AM,assignment_submit,0.1,,,
CR-1096,COURSE-006,03/05/2025 03:23 PM,reading,16.1,,,
CR-1096,COURSE-007,03/06/2025 03:18 PM,video_watch,38.7,VID-041,0.57,
CR-1096,COURSE-001,11/20/2024 11:11 AM,reading,11.0,,,
CR-1096,COURSE-002,01/12/2025 04:49 PM,video_watch,4.8,VID-026,0.73,
CR-1096,COURSE-006,11/26/2024 11:57 AM,video_watch,19.4,VID-042,0.75,
CR-1096,COURSE-005,10/24/2024 04:57 PM,forum_post,9.0,,,
CR-1096,COURSE-008,01/20/2025 01:23 PM,forum_post,0.4,,,
CR-1096,COURSE-002,03/10/2025 05:26 PM,quiz_attempt,13.2,,,67.4
CR-1096,COURSE-007,04/16/2025 10:06 AM,quiz_attempt,1.9,,,52.2
CR-1096,COURSE-002,09/13/2024 05:55 PM,video_watch,5.8,VID-001,0.72,
CR-1096,COURSE-003,12/13/2024 05:24 PM,video_watch,14.9,VID-039,0.88,
CR-1096,COURSE-001,11/05/2024 02:29 PM,video_watch,24.1,VID-047,0.96,
CR-1096,COURSE-007,02/12/2025 10:59 PM,video_watch,35.4,VID-030,0.75,
CR-1096,COURSE-004,04/14/2025 08:17 PM,video_watch,8.7,VID-001,0.41,
CR-1096,COURSE-007,11/08/2024 02:11 PM,forum_post,2.4,,,
CR-1096,COURSE-010,04/15/2025 08:21 AM,quiz_attempt,7.2,,,49.8
CR-1096,COURSE-007,09/03/2024 09:38 PM,reading,25.2,,,
CR-1096,COURSE-005,11/22/2024 10:38 PM,forum_post,8.2,,,
CR-1096,COURSE-007,02/14/2025 08:12 PM,video_watch,21.3,VID-037,0.85,
CR-1096,COURSE-002,03/03/2025 10:37 PM,reading,39.5,,,
CR-1096,COURSE-008,03/28/2025 03:29 PM,forum_post,2.0,,,
CR-1096,COURSE-001,09/30/2024 06:28 PM,reading,1.6,,,
CR-1096,COURSE-010,04/20/2025 02:28 PM,video_watch,11.6,VID-049,0.79,
CR-1096,COURSE-001,10/05/2024 01:20 PM,reading,16.7,,,
CR-1096,COURSE-001,01/12/2025 08:05 PM,video_watch,18.6,VID-032,0.68,
CR-1096,COURSE-006,04/14/2025 02:43 PM,video_watch,13.0,VID-014,0.28,
CR-1096,COURSE-004,02/15/2025 04:21 PM,assignment_submit,17.3,,,
CR-1096,COURSE-004,09/23/2024 01:03 PM,forum_post,0.2,,,
CR-1096,COURSE-001,02/13/2025 05:40 PM,video_watch,2.3,VID-029,0.77,
CR-1096,COURSE-001,11/30/2024 08:48 AM,video_watch,81.6,VID-037,0.92,
CR-1096,COURSE-009,03/17/2025 02:18 PM,assignment_submit,11.7,,,
CR-1096,COURSE-009,02/14/2025 05:51 PM,quiz_attempt,7.5,,,54.0
CR-1096,COURSE-004,11/22/2024 01:19 PM,video_watch,23.7,VID-048,0.42,
CR-1096,COURSE-008,11/29/2024 02:35 PM,forum_post,9.5,,,
CR-1096,COURSE-005,03/14/2025 09:55 AM,forum_post,5.9,,,
CR-1096,COURSE-010,04/05/2025 02:11 PM,reading,20.9,,,
CR-1096,COURSE-002,03/02/2025 11:24 AM,assignment_submit,51.0,,,
CR-1096,COURSE-005,12/29/2024 04:34 PM,video_watch,1.0,VID-006,0.82,
CR-1096,COURSE-003,09/04/2024 11:48 AM,quiz_attempt,25.7,,,66.3
CR-1096,COURSE-004,03/01/2025 07:59 PM,reading,23.0,,,
CR-1096,COURSE-010,01/24/2025 07:56 PM,video_watch,13.0,VID-017,0.74,
CR-1096,COURSE-002,11/22/2024 06:32 PM,video_watch,15.0,VID-015,0.62,
CR-1096,COURSE-006,04/21/2025 08:47 PM,quiz_attempt,42.3,,,85.1
CR-1096,COURSE-008,09/01/2024 09:28 PM,assignment_submit,31.2,,,
CR-1096,COURSE-004,11/23/2024 06:54 PM,video_watch,19.3,VID-012,0.68,
CR-1096,COURSE-005,01/31/2025 08:41 AM,video_watch,2.6,VID-002,0.75,
CR-1096,COURSE-002,03/08/2025 09:25 PM,quiz_attempt,14.5,,,66.2
CR-1096,COURSE-004,09/18/2024 10:47 AM,video_watch,9.5,VID-023,0.29,
CR-1096,COURSE-002,12/04/2024 11:24 AM,assignment_submit,7.6,,,
CR-1096,COURSE-001,09/21/2024 10:15 AM,video_watch,53.4,VID-042,0.5,
CR-1096,COURSE-001,12/19/2024 05:27 PM,quiz_attempt,10.4,,,76.9
CR-1096,COURSE-001,12/19/2024 03:44 PM,reading,7.8,,,
CR-1096,COURSE-004,12/14/2024 10:21 AM,quiz_attempt,34.1,,,80.5
CR-1096,COURSE-007,11/09/2024 04:38 PM,quiz_attempt,7.6,,,61.4
CR-1096,COURSE-001,01/10/2025 08:55 PM,reading,11.8,,,
CR-1096,COURSE-001,02/18/2025 05:01 PM,reading,31.7,,,
CR-1096,COURSE-010,04/21/2025 07:48 PM,reading,12.4,,,
CR-1096,COURSE-002,04/26/2025 10:08 PM,forum_post,12.6,,,
CR-1096,COURSE-006,11/07/2024 08:53 PM,quiz_attempt,11.6,,,85.6
CR-1096,COURSE-002,01/31/2025 04:24 PM,video_watch,6.5,VID-026,0.48,
CR-1096,COURSE-006,11/22/2024 03:34 PM,video_watch,91.8,VID-031,0.71,
CR-1096,COURSE-005,09/21/2024 05:57 PM,video_watch,18.9,VID-031,0.82,
CR-1096,COURSE-010,12/19/2024 09:44 AM,assignment_submit,7.2,,,
CR-1096,COURSE-010,01/21/2025 01:28 PM,assignment_submit,4.8,,,
CR-1096,COURSE-006,12/14/2024 06:22 PM,forum_post,2.0,,,
CR-1096,COURSE-001,10/11/2024 10:39 AM,quiz_attempt,8.3,,,88.2
CR-1096,COURSE-010,12/10/2024 03:30 PM,video_watch,59.7,VID-038,0.68,
CR-1096,COURSE-001,12/11/2024 06:56 PM,forum_post,7.1,,,
CR-1096,COURSE-001,02/20/2025 07:45 PM,assignment_submit,16.0,,,
CR-1096,COURSE-005,03/31/2025 04:05 PM,video_watch,9.4,VID-045,0.71,
CR-1096,COURSE-008,02/15/2025 02:51 PM,assignment_submit,17.6,,,
CR-1096,COURSE-008,12/05/2024 12:15 PM,assignment_submit,4.4,,,
CR-1096,COURSE-008,03/27/2025 05:14 PM,video_watch,8.5,VID-021,0.91,
CR-1096,COURSE-003,01/28/2025 02:51 PM,forum_post,2.0,,,
CR-1096,COURSE-001,02/20/2025 09:37 AM,reading,66.5,,,
CR-1096,COURSE-009,04/03/2025 07:18 PM,forum_post,1.2,,,
CR-1096,COURSE-008,03/28/2025 09:13 AM,assignment_submit,2.3,,,
CR-1096,COURSE-010,04/20/2025 09:01 PM,quiz_attempt,5.6,,,59.2
CR-1096,COURSE-001,01/09/2025 11:47 AM,reading,15.1,,,
CR-1096,COURSE-008,02/11/2025 01:10 PM,quiz_attempt,4.6,,,63.9
CR-1096,COURSE-004,10/01/2024 05:54 PM,video_watch,9.3,VID-048,0.62,
CR-1096,COURSE-004,04/18/2025 08:23 AM,reading,16.1,,,
CR-1096,COURSE-010,09/18/2024 01:12 PM,video_watch,31.6,VID-047,0.94,
CR-1096,COURSE-009,12/24/2024 08:32 AM,quiz_attempt,5.0,,,66.6
CR-1096,COURSE-006,10/19/2024 03:47 PM,reading,3.6,,,
CR-1096,COURSE-002,01/09/2025 09:57 AM,video_watch,3.5,VID-004,0.68,
CR-1096,COURSE-009,09/07/2024 08:21 PM,reading,19.0,,,
CR-1096,COURSE-004,10/27/2024 12:53 PM,video_watch,8.5,VID-044,0.61,
CR-1096,COURSE-004,02/10/2025 06:24 PM,assignment_submit,39.9,,,
CR-1096,COURSE-004,12/24/2024 08:02 PM,quiz_attempt,26.1,,,93.1
CR-1096,COURSE-004,03/14/2025 06:14 PM,assignment_submit,0.0,,,
CR-1096,COURSE-001,03/01/2025 08:41 AM,quiz_attempt,5.3,,,77.6
CR-1096,COURSE-009,04/24/2025 08:18 PM,reading,1.2,,,
CR-1096,COURSE-001,02/14/2025 01:13 PM,quiz_attempt,17.1,,,66.4
CR-1096,COURSE-009,04/18/2025 01:13 PM,video_watch,27.1,VID-032,0.64,
CR-1096,COURSE-004,12/30/2024 10:29 AM,forum_post,6.7,,,
CR-1096,COURSE-006,10/09/2024 12:06 PM,reading,54.2,,,
CR-1096,COURSE-009,01/10/2025 07:36 PM,reading,8.4,,,
CR-1096,COURSE-008,09/22/2024 03:45 PM,video_watch,11.1,VID-037,0.4,
CR-1096,COURSE-008,03/25/2025 09:07 PM,video_watch,23.5,VID-016,0.82,
CR-1096,COURSE-001,04/10/2025 10:24 AM,video_watch,12.5,VID-028,0.65,
CR-1096,COURSE-007,02/06/2025 08:29 AM,quiz_attempt,26.4,,,83.0
CR-1096,COURSE-007,02/13/2025 02:26 PM,reading,18.4,,,
CR-1096,COURSE-008,04/23/2025 05:28 PM,video_watch,17.1,VID-031,0.59,
CR-1096,COURSE-002,10/21/2024 09:57 AM,assignment_submit,25.4,,,
CR-1096,COURSE-002,01/16/2025 08:53 PM,reading,37.9,,,
CR-1096,COURSE-008,01/14/2025 01:35 PM,assignment_submit,20.2,,,
CR-1096,COURSE-006,09/20/2024 02:39 PM,reading,45.1,,,
CR-1096,COURSE-007,01/25/2025 05:35 PM,quiz_attempt,7.6,,,98.9
CR-1096,COURSE-009,01/28/2025 05:04 PM,video_watch,22.5,VID-024,0.82,
CR-1096,COURSE-001,01/12/2025 08:24 PM,forum_post,1.8,,,
CR-1096,COURSE-010,03/03/2025 08:00 PM,quiz_attempt,2.6,,,101.7
CR-1096,COURSE-007,02/10/2025 08:06 PM,quiz_attempt,9.7,,,72.4
CR-1096,COURSE-008,12/26/2024 09:07 PM,assignment_submit,32.7,,,
CR-1096,COURSE-007,09/01/2024 01:27 PM,video_watch,19.0,VID-048,0.84,
CR-1096,COURSE-002,09/24/2024 02:18 PM,quiz_attempt,25.1,,,72.5
CR-1096,COURSE-007,11/24/2024 08:37 PM,quiz_attempt,1.3,,,102.3
CR-1096,COURSE-004,11/09/2024 08:54 AM,reading,12.9,,,
CR-1096,COURSE-007,10/17/2024 08:32 AM,reading,15.9,,,
CR-1096,COURSE-005,04/08/2025 12:43 PM,reading,34.3,,,
CR-1096,COURSE-007,04/19/2025 07:58 PM,assignment_submit,7.1,,,
CR-1096,COURSE-004,01/23/2025 09:36 PM,reading,32.1,,,
CR-1096,COURSE-003,04/02/2025 08:16 AM,reading,36.0,,,
CR-1096,COURSE-010,12/30/2024 10:24 PM,video_watch,4.0,VID-002,0.29,
CR-1096,COURSE-002,04/19/2025 05:39 PM,reading,17.3,,,
CR-1096,COURSE-009,01/03/2025 10:04 PM,reading,,,,
CR-1096,COURSE-010,04/08/2025 02:23 PM,quiz_attempt,9.6,,,44.0
CR-1096,COURSE-007,02/10/2025 09:17 PM,video_watch,10.2,VID-010,0.76,
CR-1096,COURSE-003,10/16/2024 09:09 AM,video_watch,29.8,VID-011,0.63,
CR-1096,COURSE-001,12/07/2024 07:02 PM,quiz_attempt,11.0,,,69.7
CR-1096,COURSE-005,03/21/2025 04:02 PM,reading,4.7,,,
CR-1096,COURSE-007,04/13/2025 08:35 AM,reading,10.0,,,
CR-1096,COURSE-003,01/03/2025 08:26 AM,quiz_attempt,10.4,,,74.4
CR-1096,COURSE-007,10/02/2024 02:56 PM,reading,35.7,,,
CR-1096,COURSE-009,03/21/2025 11:14 AM,forum_post,1.8,,,
CR-1097,COURSE-004,04/11/2025 11:38 AM,forum_post,1.9,,,
CR-1097,COURSE-006,04/06/2025 05:46 PM,quiz_attempt,16.4,,,83.6
CR-1097,COURSE-005,10/07/2024 09:58 AM,assignment_submit,6.9,,,
CR-1097,COURSE-007,10/30/2024 10:45 AM,quiz_attempt,24.9,,,67.7
CR-1097,COURSE-004,01/18/2025 08:03 AM,assignment_submit,3.8,,,
CR-1097,COURSE-006,04/07/2025 08:15 PM,reading,0.9,,,
CR-1097,COURSE-002,10/23/2024 01:57 PM,reading,7.0,,,
CR-1097,COURSE-009,02/14/2025 08:16 PM,video_watch,16.5,VID-037,0.93,
CR-1097,COURSE-003,01/21/2025 08:51 AM,quiz_attempt,74.3,,,43.5
CR-1097,COURSE-008,03/27/2025 05:44 PM,forum_post,0.6,,,
CR-1097,COURSE-001,01/11/2025 03:26 PM,video_watch,1.5,VID-001,0.95,
CR-1097,COURSE-009,02/10/2025 12:18 PM,quiz_attempt,32.1,,,73.7
CR-1097,COURSE-008,02/07/2025 08:06 AM,video_watch,15.9,VID-018,0.79,
CR-1097,COURSE-010,09/10/2024 06:39 PM,assignment_submit,9.6,,,
CR-1097,COURSE-009,03/22/2025 03:32 PM,assignment_submit,12.7,,,
CR-1097,COURSE-003,10/02/2024 08:43 PM,video_watch,14.3,VID-002,0.95,
CR-1097,COURSE-002,03/30/2025 09:03 PM,quiz_attempt,11.9,,,101.4
CR-1097,COURSE-008,02/06/2025 08:28 AM,video_watch,25.7,VID-047,0.83,
CR-1097,COURSE-006,04/02/2025 12:19 PM,assignment_submit,24.1,,,
CR-1097,COURSE-009,01/28/2025 06:19 PM,quiz_attempt,16.8,,,76.2
CR-1097,COURSE-004,09/19/2024 06:11 PM,reading,55.4,,,
CR-1097,COURSE-003,09/01/2024 04:09 PM,forum_post,0.5,,,
CR-1097,COURSE-007,10/10/2024 02:19 PM,reading,18.7,,,
CR-1097,COURSE-003,02/12/2025 10:31 PM,forum_post,3.7,,,
CR-1097,COURSE-004,04/01/2025 08:28 PM,quiz_attempt,23.2,,,81.2
CR-1097,COURSE-007,09/13/2024 07:43 PM,reading,18.5,,,
CR-1097,COURSE-003,02/16/2025 09:26 AM,video_watch,15.6,VID-034,0.84,
CR-1097,COURSE-004,01/04/2025 08:37 AM,quiz_attempt,12.9,,,67.1
CR-1097,COURSE-001,09/12/2024 11:40 AM,assignment_submit,15.9,,,
CR-1097,COURSE-007,10/01/2024 09:22 AM,reading,6.7,,,
CR-1097,COURSE-005,10/08/2024 07:26 PM,video_watch,3.4,VID-047,0.81,
CR-1097,COURSE-003,04/09/2025 12:37 PM,video_watch,47.4,VID-046,0.79,
CR-1097,COURSE-005,04/03/2025 07:18 PM,video_watch,65.3,VID-036,0.98,
CR-1097,COURSE-008,03/27/2025 08:16 PM,quiz_attempt,9.5,,,82.0
CR-1097,COURSE-010,12/12/2024 12:11 PM,video_watch,29.8,VID-010,0.83,
CR-1097,COURSE-003,12/13/2024 03:58 PM,reading,0.2,,,
CR-1097,COURSE-005,10/04/2024 11:33 AM,video_watch,,VID-043,0.75,
CR-1097,COURSE-003,04/10/2025 07:34 PM,assignment_submit,6.2,,,
CR-1097,COURSE-002,11/09/2024 10:25 PM,video_watch,52.8,VID-032,0.61,
CR-1097,COURSE-001,12/07/2024 06:43 PM,quiz_attempt,42.9,,,67.9
CR-1097,COURSE-010,09/17/2024 08:01 AM,reading,37.3,,,
CR-1097,COURSE-009,03/04/2025 12:40 PM,quiz_attempt,28.1,,,66.2
CR-1097,COURSE-003,01/13/2025 10:25 AM,reading,7.9,,,
CR-1097,COURSE-003,04/12/2025 09:13 PM,assignment_submit,76.3,,,
CR-1097,COURSE-007,01/08/2025 01:51 PM,assignment_submit,22.7,,,
CR-1097,COURSE-010,02/21/2025 03:00 PM,video_watch,0.3,VID-044,0.62,
CR-1097,COURSE-005,12/24/2024 05:37 PM,reading,16.4,,,
CR-1097,COURSE-009,12/02/2024 08:02 PM,video_watch,0.4,VID-006,0.94,
CR-1097,COURSE-006,01/18/2025 07:28 PM,assignment_submit,24.4,,,
CR-1097,COURSE-008,12/19/2024 10:12 PM,video_watch,26.0,VID-020,0.67,
CR-1098,COURSE-006,09/04/2024 03:53 PM,quiz_attempt,1.0,,,40.4
CR-1098,COURSE-008,10/28/2024 01:47 PM,forum_post,19.5,,,
CR-1098,COURSE-008,11/16/2024 05:10 PM,reading,20.8,,,
CR-1098,COURSE-003,02/27/2025 11:27 AM,reading,19.3,,,
CR-1098,COURSE-007,02/26/2025 05:48 PM,video_watch,38.6,VID-009,0.71,
CR-1098,COURSE-001,12/14/2024 09:47 AM,video_watch,46.3,VID-037,0.97,
CR-1098,COURSE-010,10/02/2024 07:22 PM,assignment_submit,11.8,,,
CR-1098,COURSE-003,02/24/2025 08:38 PM,assignment_submit,3.2,,,
CR-1098,COURSE-008,12/07/2024 09:25 PM,video_watch,3.5,VID-029,0.94,
CR-1098,COURSE-007,12/25/2024 07:58 PM,video_watch,6.9,VID-019,0.92,
CR-1098,COURSE-006,12/19/2024 12:17 PM,video_watch,2.3,VID-049,0.51,
CR-1098,COURSE-007,10/17/2024 02:34 PM,quiz_attempt,10.5,,,71.5
CR-1098,COURSE-005,10/11/2024 05:52 PM,video_watch,7.3,VID-033,0.94,
CR-1098,COURSE-001,09/01/2024 03:04 PM,reading,0.3,,,
CR-1098,COURSE-007,01/03/2025 02:43 PM,video_watch,20.5,VID-045,0.55,
CR-1098,COURSE-001,12/05/2024 03:37 PM,forum_post,0.3,,,
CR-1098,COURSE-010,01/21/2025 02:12 PM,reading,42.8,,,
CR-1098,COURSE-008,04/24/2025 07:42 PM,video_watch,34.6,VID-041,0.9,
CR-1098,COURSE-006,09/09/2024 12:02 PM,video_watch,11.5,VID-046,0.51,
CR-1098,COURSE-004,01/31/2025 09:01 PM,quiz_attempt,38.9,,,93.0
CR-1098,COURSE-004,09/02/2024 02:02 PM,reading,84.0,,,
CR-1098,COURSE-010,11/25/2024 10:48 AM,video_watch,6.1,VID-007,0.91,
CR-1098,COURSE-010,12/13/2024 10:38 PM,reading,25.0,,,
CR-1098,COURSE-010,02/14/2025 02:21 PM,reading,3.4,,,
CR-1098,COURSE-010,09/12/2024 04:51 PM,video_watch,25.9,VID-024,0.84,
CR-1098,COURSE-002,12/17/2024 10:08 PM,forum_post,4.1,,,
CR-1098,COURSE-003,02/25/2025 08:47 PM,video_watch,51.9,VID-049,0.43,
CR-1098,COURSE-007,02/09/2025 02:15 PM,assignment_submit,3.8,,,
CR-1098,COURSE-002,09/22/2024 02:12 PM,quiz_attempt,4.8,,,75.1
CR-1098,COURSE-005,04/14/2025 08:46 PM,reading,16.9,,,
CR-1098,COURSE-004,12/11/2024 10:59 AM,video_watch,7.4,VID-031,0.92,
CR-1098,COURSE-009,02/23/2025 02:39 PM,video_watch,14.8,VID-023,0.88,
CR-1098,COURSE-005,11/22/2024 02:17 PM,video_watch,46.1,VID-026,0.83,
CR-1098,COURSE-005,10/15/2024 10:29 PM,quiz_attempt,12.9,,,67.8
CR-1098,COURSE-005,01/28/2025 08:35 PM,quiz_attempt,27.6,,,106.6
CR-1098,COURSE-008,09/07/2024 10:03 AM,reading,45.9,,,
CR-1098,COURSE-005,01/26/2025 05:19 PM,assignment_submit,10.8,,,
CR-1098,COURSE-008,04/22/2025 10:16 PM,video_watch,14.2,VID-043,0.89,
CR-1098,COURSE-002,02/27/2025 10:12 PM,assignment_submit,10.5,,,
CR-1098,COURSE-010,01/10/2025 11:23 AM,video_watch,27.2,VID-045,0.4,
CR-1098,COURSE-009,11/08/2024 05:34 PM,video_watch,1.2,VID-032,0.92,
CR-1098,COURSE-010,09/16/2024 12:32 PM,quiz_attempt,49.8,,,68.2
CR-1098,COURSE-001,12/27/2024 11:34 AM,quiz_attempt,22.3,,,73.0
CR-1098,COURSE-002,03/19/2025 06:42 PM,video_watch,20.0,VID-045,0.81,
CR-1098,COURSE-010,11/04/2024 09:54 AM,reading,8.4,,,
CR-1098,COURSE-001,03/05/2025 09:24 PM,forum_post,2.1,,,
CR-1098,COURSE-006,12/05/2024 08:40 PM,video_watch,8.6,VID-002,0.5,
CR-1098,COURSE-004,11/20/2024 08:36 AM,video_watch,0.2,VID-019,0.46,
CR-1099,COURSE-005,12/06/2024 01:06 PM,assignment_submit,14.5,,,
CR-1099,COURSE-005,03/04/2025 07:36 PM,forum_post,0.6,,,
CR-1099,COURSE-010,04/22/2025 08:02 PM,video_watch,8.2,VID-045,0.39,
CR-1099,COURSE-009,04/12/2025 12:31 PM,assignment_submit,6.1,,,
CR-1099,COURSE-007,11/04/2024 08:03 AM,reading,7.8,,,
CR-1099,COURSE-002,11/22/2024 11:32 AM,quiz_attempt,18.9,,,63.2
CR-1099,COURSE-008,09/23/2024 07:10 PM,quiz_attempt,38.6,,,76.5
CR-1099,COURSE-002,04/16/2025 07:57 PM,assignment_submit,18.2,,,
CR-1099,COURSE-002,03/24/2025 07:51 PM,video_watch,12.8,VID-029,0.62,
CR-1099,COURSE-005,10/03/2024 09:30 PM,video_watch,30.7,VID-019,0.72,
CR-1099,COURSE-001,10/29/2024 02:43 PM,reading,38.1,,,
CR-1099,COURSE-002,10/31/2024 03:17 PM,video_watch,4.3,VID-012,0.87,
CR-1099,COURSE-005,04/04/2025 08:25 AM,video_watch,,VID-029,0.66,
CR-1099,COURSE-002,11/11/2024 12:23 PM,video_watch,0.5,VID-038,0.67,
CR-1099,COURSE-007,10/06/2024 03:29 PM,video_watch,5.6,VID-046,0.91,
CR-1099,COURSE-009,04/14/2025 09:58 PM,quiz_attempt,50.4,,,58.7
CR-1099,COURSE-005,02/11/2025 10:51 AM,video_watch,13.5,VID-014,0.57,
CR-1099,COURSE-002,11/08/2024 04:26 PM,video_watch,40.7,VID-044,0.47,
CR-1099,COURSE-008,10/14/2024 06:18 PM,reading,13.7,,,
CR-1099,COURSE-008,12/30/2024 06:13 PM,forum_post,1.5,,,
CR-1099,COURSE-001,01/08/2025 11:30 AM,video_watch,3.4,VID-021,0.81,
CR-1099,COURSE-004,03/12/2025 01:11 PM,quiz_attempt,,,,60.3
CR-1099,COURSE-004,11/19/2024 03:43 PM,video_watch,8.9,VID-032,0.93,
CR-1099,COURSE-010,12/19/2024 10:40 PM,video_watch,17.2,VID-032,0.84,
CR-1099,COURSE-001,02/06/2025 05:09 PM,video_watch,3.3,VID-028,0.6,
CR-1099,COURSE-008,11/16/2024 01:56 PM,video_watch,71.9,VID-006,0.4,
CR-1099,COURSE-007,10/25/2024 08:13 PM,quiz_attempt,20.9,,,89.5
CR-1099,COURSE-004,09/24/2024 10:16 AM,quiz_attempt,10.3,,,81.2
CR-1099,COURSE-010,11/30/2024 12:10 PM,reading,12.3,,,
CR-1099,COURSE-008,04/02/2025 04:18 PM,video_watch,12.0,VID-048,0.57,
